Sexo,Altura_cm,Peso_kg
Hombre,160.4864485,67.41229655
Hombre,172.569069,86.78612426
Hombre,189.7624157,94.0042309
Hombre,164.1814703,78.24528296
Hombre,180.8437231,83.29647079
Hombre,171.1858904,81.94583337
Hombre,171.1135861,77.32749577
Hombre,179.9263827,91.35504662
Hombre,174.0306377,87.14518339
Hombre,180.6982616,96.07812894
Hombre,170.6833238,84.25278245
Hombre,179.620546,80.2654665
Hombre,175.7294669,91.22749087
Hombre,186.5533155,92.18837804
Hombre,181.9907894,91.0256304
Hombre,177.6602645,82.7108534
Hombre,189.7319985,94.97005238
Hombre,172.3838696,76.57436237
Hombre,182.0948071,85.57307427
Hombre,183.3902539,88.57549396
Hombre,172.9711391,78.87800623
Hombre,169.1002123,74.0449876
Hombre,178.2845537,82.2454166
Hombre,194.1997083,108.6722902
Hombre,167.9999107,75.29516958
Hombre,167.4488424,69.37672093
Hombre,182.4940343,90.90600021
Hombre,175.5588497,89.58077457
Hombre,186.3304291,98.60623877
Hombre,175.3936757,88.30577164
Hombre,182.5392469,92.3009675
Hombre,182.5180181,92.72454679
Hombre,154.4291695,58.23682464
Hombre,175.3714212,82.27123011
Hombre,173.5045708,85.65166205
Hombre,180.3215458,90.10010856
Hombre,182.7337187,90.23154855
Hombre,177.651547,85.00484332
Hombre,182.6567823,92.88705851
Hombre,180.3600362,88.03348487
Hombre,183.596098,93.40696098
Hombre,168.3413916,79.02021979
Hombre,173.3510451,83.21343861
Hombre,183.81343,99.06210366
Hombre,171.4387609,79.47405408
Hombre,179.7105819,93.61165194
Hombre,182.0381349,85.90714776
Hombre,181.6683293,97.20596274
Hombre,167.8430958,79.62710086
Hombre,179.0043699,90.88234874
Hombre,180.2141207,98.13068593
Hombre,169.236226,72.3401943
Hombre,165.7720953,76.09278259
Hombre,177.1020266,82.77230082
Hombre,182.5084541,96.53110792
Hombre,170.1010973,76.83528028
Hombre,175.8461498,79.79215472
Hombre,165.744324,79.35325349
Hombre,184.6459567,82.24778578
Hombre,184.9473225,85.70694696
Hombre,169.1068898,80.96086614
Hombre,158.970908,65.60824367
Hombre,172.1302629,74.46076642
Hombre,173.9460771,79.1317083
Hombre,172.0291642,76.86489847
Hombre,194.6085667,116.0576527
Hombre,186.8812513,101.0087357
Hombre,171.8331443,76.14189155
Hombre,177.1772788,91.17594368
Hombre,166.9049237,77.51924309
Hombre,174.6730121,78.46283764
Hombre,179.5751947,84.98878286
Hombre,175.7884923,83.88251635
Hombre,189.5699213,96.64649185
Hombre,178.7007268,91.6415142
Hombre,173.013806,76.14941387
Hombre,180.5841273,95.62688517
Hombre,177.7571692,93.62800227
Hombre,165.7897689,71.0234038
Hombre,171.9074131,76.9345104
Hombre,188.1312761,103.6038739
Hombre,174.6478414,78.06061538
Hombre,175.901032,87.27520747
Hombre,174.7670737,79.03380221
Hombre,172.0735519,81.44442121
Hombre,181.5373236,87.51117092
Hombre,179.4642857,88.6509379
Hombre,173.6572088,85.24046276
Hombre,181.5331862,92.80306332
Hombre,176.2202146,96.16930512
Hombre,189.1245843,95.23115944
Hombre,183.5875326,89.22571269
Hombre,185.6084186,94.37354097
Hombre,172.9974051,79.95073113
Hombre,171.2670224,85.9123014
Hombre,179.886436,88.14531345
Hombre,170.791375,80.17077558
Hombre,180.9080137,95.13353292
Hombre,167.1219668,71.87639383
Hombre,163.8829526,77.70195834
Hombre,171.3916594,81.78035499
Hombre,181.2458353,95.8874487
Hombre,173.1678184,86.24275355
Hombre,171.381671,80.90533336
Hombre,166.7685783,74.02405962
Hombre,171.9589094,70.38056547
Hombre,158.0104247,59.347152
Hombre,171.3105045,84.74868504
Hombre,176.7308892,88.03981196
Hombre,177.6126527,92.93005054
Hombre,174.907147,90.39248235
Hombre,180.196489,87.18324354
Hombre,181.7997973,94.26418006
Hombre,168.9173632,73.37182086
Hombre,175.288348,86.6482733
Hombre,172.8939771,77.58982823
Hombre,178.8666885,85.38558046
Hombre,180.9034437,91.03982938
Hombre,178.2716805,85.51549583
Hombre,168.8632576,75.1099512
Hombre,178.7885698,81.12560697
Hombre,174.869627,79.32757534
Hombre,176.6992208,85.03450208
Hombre,175.8032399,91.41145116
Hombre,182.0632128,93.6222729
Hombre,174.0098499,91.11640127
Hombre,177.9507007,102.0648004
Hombre,180.0955109,90.42924197
Hombre,170.4704765,77.46866099
Hombre,171.7763504,79.31763452
Hombre,180.3080298,97.42846255
Hombre,169.8714301,79.54479386
Hombre,173.9327396,84.91493868
Hombre,168.3183235,74.22501658
Hombre,167.0659905,71.19952064
Hombre,163.7318186,72.0760246
Hombre,167.2716054,70.29112256
Hombre,177.5530013,80.60924568
Hombre,175.6013773,89.05393136
Hombre,179.0233245,88.07030298
Hombre,186.7086944,95.11743063
Hombre,183.6795295,88.40133773
Hombre,187.3218276,92.53270868
Hombre,186.7946082,96.17536064
Hombre,160.2599874,70.2564211
Hombre,183.5584005,95.08807322
Hombre,180.6424824,79.17561143
Hombre,182.8945019,93.42275655
Hombre,169.4268383,85.92401561
Hombre,161.4713851,65.68699359
Hombre,179.5729507,84.8301458
Hombre,192.2343321,105.2808194
Hombre,173.1318522,83.11296
Hombre,178.3721401,86.95776998
Hombre,181.7757514,88.32434834
Hombre,182.0104554,92.72618975
Hombre,189.6629043,94.30551042
Hombre,169.6847651,79.07724835
Hombre,172.7824057,84.0982262
Hombre,173.261387,76.27995037
Hombre,183.0313621,92.49922319
Hombre,169.4306504,74.47056216
Hombre,165.3530746,82.00664764
Hombre,173.2981411,79.24822607
Hombre,178.5050777,90.14174156
Hombre,175.2422049,75.65703426
Hombre,184.9567963,92.05566591
Hombre,179.0275524,86.41934249
Hombre,175.9334546,78.15414248
Hombre,167.9398777,82.10661821
Hombre,154.8554771,61.15460548
Hombre,167.8505874,76.93706863
Hombre,176.1192768,89.98798575
Hombre,179.8227169,87.22271402
Hombre,164.6974817,73.11593819
Hombre,169.963831,77.05740108
Hombre,180.8393307,86.9463284
Hombre,171.8574745,78.64598573
Hombre,173.9801789,82.63681517
Hombre,170.5360724,85.66023804
Hombre,172.7991777,80.13405612
Hombre,180.4177671,98.65223897
Hombre,166.6872992,76.21950065
Hombre,174.4447486,80.52259432
Hombre,183.5510827,92.72159548
Hombre,177.310479,98.51560957
Hombre,168.6512461,77.20933709
Hombre,171.6790273,78.92922373
Hombre,180.566303,85.32800303
Hombre,167.182743,78.3564331
Hombre,174.1445695,84.55011725
Hombre,177.0853502,93.05415834
Hombre,183.0202258,93.29326476
Hombre,171.8374261,82.04176799
Hombre,177.1977115,86.10467422
Hombre,169.9674917,79.47116791
Hombre,182.1024567,89.23354049
Hombre,175.3465253,83.26007689
Hombre,174.3450153,92.08192553
Hombre,173.2566692,86.44753918
Hombre,171.3389304,75.47353214
Hombre,173.1371512,87.0127308
Hombre,180.2049634,87.77299985
Hombre,179.5430685,88.42495451
Hombre,180.2576671,96.53640783
Hombre,189.4958568,113.373727
Hombre,164.9693066,76.44582277
Hombre,171.1773081,78.93911302
Hombre,179.5132741,87.79697281
Hombre,182.1270864,93.94377531
Hombre,179.5226477,93.35715497
Hombre,179.0031412,90.42642582
Hombre,173.7959097,81.0206842
Hombre,178.8619416,85.99180223
Hombre,182.0579726,90.8120079
Hombre,172.4772309,75.18925198
Hombre,160.0356976,68.65146461
Hombre,169.6738261,79.37330806
Hombre,167.6846828,79.2027163
Hombre,164.8710071,75.40697487
Hombre,173.998283,87.9887821
Hombre,177.8627748,86.14261813
Hombre,163.9543889,67.48886174
Hombre,184.0522809,101.2942115
Hombre,177.7083367,86.66582916
Hombre,176.0713713,78.22431733
Hombre,176.7160799,86.88433786
Hombre,176.9728946,87.13131936
Hombre,175.8422166,80.55469351
Hombre,163.6989047,73.76278174
Hombre,171.3260717,80.66958334
Hombre,186.6769473,97.44064396
Hombre,180.2601511,92.7188904
Hombre,189.7266277,102.2906978
Hombre,173.1977655,86.30430604
Hombre,177.4342967,94.30942247
Hombre,170.681678,80.4280796
Hombre,172.3181527,87.42615772
Hombre,180.0275473,98.98816078
Hombre,180.9575036,87.09756452
Hombre,189.1359859,99.70545719
Hombre,176.6653017,83.34809573
Hombre,179.3418448,83.26929912
Hombre,172.5818997,83.32681323
Hombre,183.3524204,97.91635602
Hombre,172.9045389,80.5375313
Hombre,174.3464257,79.83768167
Hombre,174.8262093,90.86853118
Hombre,172.7712782,82.54779419
Hombre,187.0238337,97.77390316
Hombre,171.0773084,77.63707505
Hombre,187.5583864,97.08351064
Hombre,168.5496269,77.13512095
Hombre,183.3208334,90.12200986
Hombre,181.3776361,93.26718978
Hombre,179.4989125,89.82197747
Hombre,167.2289498,74.83774499
Hombre,182.2851302,91.73025515
Hombre,180.0066667,91.5946036
Hombre,177.4032851,85.58664174
Hombre,178.8382214,90.14643691
Hombre,179.8970308,78.90855135
Hombre,169.3560419,83.20623016
Hombre,167.6068986,83.38432271
Hombre,174.0587275,77.51368833
Hombre,173.5126419,83.81427557
Hombre,173.3876381,76.75918456
Hombre,168.8479271,89.6509032
Hombre,163.4806999,67.79282127
Hombre,174.6791939,79.0777561
Hombre,183.9817149,90.75713482
Hombre,180.2181025,88.12785823
Hombre,184.173941,93.77984642
Hombre,178.7698536,89.5534269
Hombre,183.7374258,98.29957996
Hombre,183.0238783,99.85133735
Hombre,177.8942721,79.82231429
Hombre,175.876053,86.01374687
Hombre,163.4984115,69.85689516
Hombre,176.5171417,85.46552057
Hombre,164.1045703,78.16120805
Hombre,181.3851462,95.44971933
Hombre,174.6346284,79.5455731
Hombre,171.4945004,71.63068055
Hombre,176.3784592,91.76550006
Hombre,168.9972546,79.91811239
Hombre,172.9484513,80.9449253
Hombre,172.7684585,79.04534823
Hombre,168.0839765,75.60505195
Hombre,179.8431984,89.02587699
Hombre,173.2597695,87.4594935
Hombre,179.5623558,90.70162627
Hombre,182.6184934,98.00001568
Hombre,181.0498329,95.20909775
Hombre,165.3515496,74.50638513
Hombre,168.8818796,78.63135126
Hombre,182.9358155,91.96432781
Hombre,173.6420519,81.62353388
Hombre,177.6022442,82.43217337
Hombre,185.8969075,91.27154721
Hombre,174.3559387,78.2667228
Hombre,177.2929145,83.59347475
Hombre,166.1685982,76.00032311
Hombre,174.717898,79.75913684
Hombre,168.3369963,71.84327554
Hombre,183.8644254,90.46759171
Hombre,172.8206255,79.09266407
Hombre,182.2713239,95.96275919
Hombre,180.1371671,89.28299039
Hombre,184.6468854,100.183298
Hombre,180.5530043,94.15923616
Hombre,178.0320146,100.0277373
Hombre,181.8992706,95.27250716
Hombre,192.9921829,102.726894
Hombre,181.1011272,90.38838338
Hombre,169.968754,72.77082664
Hombre,180.6286069,92.07621691
Hombre,179.3198871,88.69701463
Hombre,174.0107928,83.30099058
Hombre,162.1655928,67.08042183
Hombre,174.8013534,83.78690363
Hombre,170.4274416,84.86649759
Hombre,168.4695558,74.27445992
Hombre,177.866191,91.13462427
Hombre,166.7304731,77.20782086
Hombre,170.7685287,84.49282667
Hombre,181.0865857,92.0541997
Hombre,176.4304989,92.06587064
Hombre,174.9984287,88.96591517
Hombre,176.82912,81.8765671
Hombre,175.6097157,85.56116214
Hombre,174.2747751,85.15706546
Hombre,164.6457353,72.06551906
Hombre,170.0402975,77.61192445
Hombre,175.1065405,84.26782188
Hombre,162.6404885,71.59974912
Hombre,170.0100193,68.5827821
Hombre,177.1616055,88.55997127
Hombre,180.5794542,85.58443822
Hombre,185.5459722,99.20578914
Hombre,188.8464932,93.44786868
Hombre,178.2695881,86.1443906
Hombre,181.6783655,96.27698915
Hombre,174.9529836,77.95005975
Hombre,171.896674,81.32876364
Hombre,182.1208356,96.17927799
Hombre,174.7318091,89.66588839
Hombre,169.3849615,79.26040786
Hombre,185.5684963,88.71944071
Hombre,186.7984443,93.48555403
Hombre,182.4425526,90.25289104
Hombre,194.2411149,111.6891022
Hombre,180.1704557,96.72630401
Hombre,183.9963319,104.4324356
Hombre,183.1319504,96.54514548
Hombre,173.2965019,87.29461202
Hombre,172.1106404,78.11606797
Hombre,156.8818538,61.48181554
Hombre,174.4852729,88.50308173
Hombre,181.5534726,97.51351812
Hombre,181.9984308,93.92497511
Hombre,182.2487501,89.86529658
Hombre,183.2924124,94.28566832
Hombre,178.9379715,83.1158025
Hombre,173.3728994,84.20787966
Hombre,169.6790672,74.89271472
Hombre,171.3302691,72.57904688
Hombre,177.2450251,85.30748048
Hombre,171.3184882,79.10100685
Hombre,166.8597877,76.30901756
Hombre,156.960129,61.64068451
Hombre,186.9652463,99.80564292
Hombre,163.0209667,77.02004975
Hombre,176.0851394,87.6700001
Hombre,178.8279982,88.64225047
Hombre,160.1604657,71.41263089
Hombre,171.9703907,77.17258569
Hombre,196.7144147,105.5287542
Hombre,176.97352,80.55710186
Hombre,180.784027,84.01079768
Hombre,172.65231,83.92595396
Hombre,175.1631945,83.472654
Hombre,190.1467053,102.1856608
Hombre,166.9688656,67.19544427
Hombre,171.3104033,73.86503134
Hombre,167.4439683,79.57100256
Hombre,171.8604458,78.04490174
Hombre,177.0011272,82.52509956
Hombre,181.1565491,87.51968326
Hombre,181.249855,88.8755612
Hombre,165.8181613,74.36993208
Hombre,181.7179277,92.43461115
Hombre,170.3428748,80.9729601
Hombre,162.3101781,63.70011086
Hombre,180.7594918,88.0244003
Hombre,173.4808718,82.65966151
Hombre,174.733909,81.23228331
Hombre,152.3539373,51.21191188
Hombre,173.6395123,85.63196473
Hombre,173.3767674,77.72319934
Hombre,190.5252586,100.4498851
Hombre,173.8533282,90.43855341
Hombre,165.0631658,72.17212996
Hombre,179.6168508,94.8740488
Hombre,189.0534733,103.5892386
Hombre,158.1744398,69.98054415
Hombre,169.9381471,74.55242502
Hombre,178.282598,88.77613937
Hombre,180.5375257,83.33720868
Hombre,193.3363537,109.1516077
Hombre,181.0428227,93.0663178
Hombre,176.1296107,89.4565527
Hombre,172.8388618,80.34209088
Hombre,176.0116674,78.1750542
Hombre,186.6676605,99.18874708
Hombre,168.4552574,75.84727829
Hombre,182.5580608,95.854399
Hombre,170.9587001,78.04747147
Hombre,174.9515237,82.69401588
Hombre,179.7982054,88.31242617
Hombre,177.7603886,87.15510246
Hombre,171.8541383,77.88314625
Hombre,175.6726735,86.56768201
Hombre,175.8026265,93.30370586
Hombre,172.72159,80.55882254
Hombre,168.5585547,69.54554701
Hombre,171.8853904,79.25371563
Hombre,172.1727264,89.95269948
Hombre,169.832121,85.91453351
Hombre,180.0018483,90.56297127
Hombre,183.501598,92.24702657
Hombre,171.7193889,81.76220912
Hombre,177.0340579,89.38144565
Hombre,172.8834463,85.44580119
Hombre,160.3203641,72.91801403
Hombre,179.0838605,84.88334847
Hombre,188.7167186,103.9154342
Hombre,168.9572154,75.78469019
Hombre,178.9827847,82.91795804
Hombre,171.8393068,82.77209295
Hombre,173.5439239,83.10502103
Hombre,191.8543568,103.3942251
Hombre,166.3147977,74.61009299
Hombre,181.2693757,97.52179032
Hombre,183.3248476,92.51646519
Hombre,171.2423314,75.54224544
Hombre,161.8062899,69.20512225
Hombre,183.1083441,95.31153166
Hombre,166.4046028,78.55259474
Hombre,162.5883785,68.55201108
Hombre,169.3151118,82.89242421
Hombre,184.430591,98.24382589
Hombre,170.1964595,89.72025317
Hombre,176.9544725,87.34324758
Hombre,165.2994497,79.26232266
Hombre,175.8142405,85.81945013
Hombre,170.8091646,85.27657523
Hombre,178.3459658,87.48775569
Hombre,170.6127128,84.81666589
Hombre,176.3716256,88.65344307
Hombre,179.5612976,83.88825708
Hombre,165.2452388,68.3023374
Hombre,173.6643306,85.46941166
Hombre,168.697692,87.81597793
Hombre,180.6350886,91.92317874
Hombre,178.9020226,84.61776219
Hombre,172.0895112,85.49096721
Hombre,174.8078299,89.63746711
Hombre,184.56759,99.73466462
Hombre,200.6568056,122.4652672
Hombre,170.6269698,80.03524165
Hombre,169.508403,75.41062298
Hombre,170.2971369,72.64559207
Hombre,187.9930364,103.3920733
Hombre,165.5946685,70.18965113
Hombre,171.5188382,75.84499247
Hombre,172.1340073,77.24531229
Hombre,176.1745506,80.62260926
Hombre,176.3664868,80.90570833
Hombre,165.0519577,68.49872679
Hombre,172.8158432,79.58057599
Hombre,183.807681,88.45678843
Hombre,178.1393596,92.07383314
Hombre,172.7078088,69.22857014
Hombre,170.283098,85.54983407
Hombre,185.8367628,96.84627661
Hombre,179.2607833,88.35641006
Hombre,175.6607557,80.61424088
Hombre,187.9261927,98.69224787
Hombre,176.3938324,90.18678076
Hombre,176.4545734,83.14148846
Hombre,181.6907771,98.97533304
Hombre,183.6023682,94.13879326
Hombre,172.1503872,78.96952981
Hombre,172.2114923,82.6414786
Hombre,180.4304124,97.28467442
Hombre,173.7237166,76.9448691
Hombre,174.6884657,86.85223843
Hombre,180.9344509,91.07222998
Hombre,171.3189801,79.2518004
Hombre,169.8160623,76.82757998
Hombre,168.107311,77.81917194
Hombre,169.862263,76.40749123
Hombre,174.2211939,81.16084854
Hombre,162.5057996,71.76167386
Hombre,168.8670903,76.93447027
Hombre,167.3082036,76.09839241
Hombre,175.8004541,85.70520123
Hombre,186.7466698,96.55443842
Hombre,165.6051128,66.84149425
Hombre,178.6540168,97.17122715
Hombre,177.2013242,88.9107202
Hombre,179.5282065,90.49560422
Hombre,172.5133599,83.25406788
Hombre,182.5840911,96.09431488
Hombre,180.6634966,79.60898145
Hombre,170.3779452,82.33903168
Hombre,172.7793707,77.01395014
Hombre,172.6390573,88.42939865
Hombre,169.8695697,84.76777753
Hombre,178.7857386,93.8494982
Hombre,186.8602975,99.5198772
Hombre,167.1486546,70.25131085
Hombre,179.235016,81.86266678
Hombre,172.9382387,84.9626054
Hombre,196.7625455,114.5577873
Hombre,183.8795216,94.99174399
Hombre,166.212628,80.94193595
Hombre,167.4076596,76.30376617
Hombre,192.0850396,109.4075365
Hombre,176.8942554,88.46579845
Hombre,177.1135655,93.09017533
Hombre,175.2870299,80.55203036
Hombre,175.2859571,94.59042702
Hombre,174.4933651,83.55928843
Hombre,178.8527238,83.98595394
Hombre,172.43766,76.77061334
Hombre,181.6669435,88.11678808
Hombre,172.3134246,75.36260716
Hombre,178.545204,85.84199602
Hombre,179.9015518,89.77743034
Hombre,175.6585111,86.49803867
Hombre,188.335558,95.81593052
Hombre,176.2630364,87.41110656
Hombre,184.3980639,93.02977214
Hombre,176.0971913,81.80939517
Hombre,163.2197584,73.16972095
Hombre,158.5428222,73.72767103
Hombre,168.2219029,71.06734422
Hombre,163.1627495,61.31289369
Hombre,183.0966608,95.54312002
Hombre,178.4308347,92.0435824
Hombre,167.2036173,76.39460875
Hombre,191.0309158,103.229201
Hombre,186.5955242,101.1829307
Hombre,169.2375231,79.32776557
Hombre,170.5977615,87.72127585
Hombre,172.6951382,85.32757968
Hombre,162.8769082,69.3264454
Hombre,178.2494667,85.82278382
Hombre,176.5873203,78.914485
Hombre,181.8864014,92.75438361
Hombre,173.4255085,82.64698832
Hombre,189.3940867,95.56638368
Hombre,184.4880911,94.37726661
Hombre,185.4354868,91.51029523
Hombre,182.7797917,94.71691606
Hombre,175.9824237,86.15363338
Hombre,171.0996432,80.4559501
Hombre,170.9050339,81.19715434
Hombre,178.039057,75.88664243
Hombre,163.4154532,79.68859358
Hombre,177.4669624,88.77469143
Hombre,162.5419637,70.29011342
Hombre,169.4005137,84.08269894
Hombre,183.9853095,91.45097912
Hombre,176.9783817,96.03157612
Hombre,171.8106522,75.41583989
Hombre,173.7737573,85.72760758
Hombre,183.1069777,90.91593514
Hombre,178.4225342,87.54879395
Hombre,181.2798326,93.23069594
Hombre,180.6027764,91.55738179
Hombre,176.2141706,89.00620166
Hombre,178.147846,87.44451398
Hombre,170.8950782,79.36693303
Hombre,179.6874297,91.23075315
Hombre,168.5735528,75.47862594
Hombre,170.7538618,80.42486406
Hombre,173.4049049,78.05295248
Hombre,173.1530564,81.06562251
Hombre,171.888899,83.34303842
Hombre,168.8460855,76.6106255
Hombre,194.4859548,104.2618781
Hombre,175.1673775,85.057421
Hombre,184.0137243,89.19088348
Hombre,172.8253102,92.15255088
Hombre,169.4622512,82.47429056
Hombre,179.5091931,84.25926592
Hombre,181.5414149,86.4331021
Hombre,181.8196888,94.3131704
Hombre,171.2511253,82.15117966
Hombre,176.6153334,91.02592972
Hombre,179.7420798,85.63481797
Hombre,171.7107629,67.84252632
Hombre,180.945231,93.16139091
Hombre,176.7385678,97.34366931
Hombre,186.3493639,98.29164884
Hombre,186.6859673,101.3385339
Hombre,176.3013865,84.8602781
Hombre,182.341221,100.562565
Hombre,171.7017536,76.57835746
Hombre,171.8844527,81.27796997
Hombre,174.2200293,82.59065601
Hombre,181.2359367,94.50009483
Hombre,172.5561879,94.20381648
Hombre,171.2926392,78.57610563
Hombre,177.7854964,96.18742844
Hombre,174.0346495,85.23062991
Hombre,169.3993851,72.00026452
Hombre,173.9425245,84.26197972
Hombre,187.9291505,90.9834562
Hombre,186.2686334,101.0904077
Hombre,184.3044731,94.6456522
Hombre,171.8948756,87.80937537
Hombre,177.6440108,92.61502847
Hombre,165.926339,73.96056843
Hombre,173.1419101,89.43914865
Hombre,175.927408,93.77275226
Hombre,177.8798593,89.67192593
Hombre,175.3334466,79.14276729
Hombre,175.6213733,79.75625615
Hombre,169.6267557,80.10985243
Hombre,176.4135053,88.36916832
Hombre,181.4985943,95.10824359
Hombre,178.6940739,85.19393354
Hombre,183.1039775,99.47126509
Hombre,175.8969705,79.94644669
Hombre,169.4188138,74.40467028
Hombre,172.9095342,80.27560989
Hombre,161.0745214,70.81902875
Hombre,171.2658874,80.33816309
Hombre,179.0948774,86.79812905
Hombre,174.4055286,83.58019844
Hombre,170.5003844,77.13048178
Hombre,176.5670929,79.02259539
Hombre,152.2441701,64.16498566
Hombre,172.7841616,72.6134661
Hombre,171.7661722,87.89249385
Hombre,176.956019,98.30781527
Hombre,171.0690196,85.99379332
Hombre,170.7914178,82.40060451
Hombre,181.3031172,93.38217593
Hombre,174.498316,84.73652532
Hombre,161.0343481,69.0052368
Hombre,183.4355898,89.9874034
Hombre,177.6279678,84.27170338
Hombre,163.8035201,75.61580578
Hombre,181.8196809,87.41951314
Hombre,177.068322,91.24139689
Hombre,177.7192691,85.62304669
Hombre,183.5253415,85.09945424
Hombre,182.3601094,92.6508949
Hombre,170.090851,86.35201175
Hombre,173.4032962,89.28663435
Hombre,170.2712597,79.58376456
Hombre,166.9820692,80.78764364
Hombre,175.5725669,81.20421303
Hombre,180.754583,92.20598808
Hombre,173.2525951,79.07105144
Hombre,176.4619967,93.77765482
Hombre,173.0876928,82.22079507
Hombre,161.1855044,75.18195049
Hombre,171.4788494,79.87100492
Hombre,167.4808739,72.79717065
Hombre,182.6101036,92.17943488
Hombre,164.6025168,75.1169333
Hombre,182.1932127,92.36102617
Hombre,166.8895291,78.49816167
Hombre,185.0595223,98.0053199
Hombre,178.3658567,84.34323675
Hombre,166.5295225,73.71870089
Hombre,171.4424185,81.09637991
Hombre,164.6457753,75.64870118
Hombre,176.7808934,78.88975134
Hombre,171.8868405,82.56071752
Hombre,182.6427446,96.55893626
Hombre,168.7881778,79.33957265
Hombre,172.9892453,84.6324149
Hombre,165.2978708,74.98508144
Hombre,185.6028215,93.79843062
Hombre,169.3075623,78.44333821
Hombre,170.0108704,83.04612943
Hombre,176.816995,83.55101234
Hombre,175.5254262,83.19096609
Hombre,166.3259839,79.16504835
Hombre,164.3929204,68.31983657
Hombre,175.3374482,83.39388175
Hombre,159.8903356,69.88004385
Hombre,172.7287981,84.53598854
Hombre,171.513768,81.672277
Hombre,165.5927288,70.89022743
Hombre,177.2174981,76.997088
Hombre,190.1959824,107.2114001
Hombre,171.8885378,77.02482651
Hombre,179.0436362,85.63746515
Hombre,163.7928913,72.29293031
Hombre,188.9695459,96.4501433
Hombre,165.3389239,75.2341654
Hombre,181.383316,85.8218548
Hombre,181.9948717,83.90633953
Hombre,170.1903537,86.43456275
Hombre,176.1400437,82.48649117
Hombre,174.0829201,82.23414505
Hombre,184.4235514,100.3235628
Hombre,173.3191508,84.70504306
Hombre,180.68721,86.7800536
Hombre,173.5421158,83.27359913
Hombre,179.2562493,96.64232283
Hombre,175.3381602,83.33801847
Hombre,173.3971304,84.4996287
Hombre,180.7733535,90.88024398
Hombre,178.6247371,90.27090014
Hombre,157.7559465,66.11935056
Hombre,175.6539897,81.08041959
Hombre,163.213769,71.68057654
Hombre,176.5536828,87.35927171
Hombre,186.9050829,97.86486923
Hombre,186.4496078,94.9190834
Hombre,168.0628217,79.00453115
Hombre,182.525094,89.99596774
Hombre,174.2098468,84.952625
Hombre,169.221758,75.58289015
Hombre,178.5333964,87.42445298
Hombre,178.8218909,86.55814177
Hombre,186.6577305,95.24303906
Hombre,163.4747443,79.41727705
Hombre,172.1563276,82.62839659
Hombre,182.4819277,91.69503814
Hombre,175.0473838,87.37658808
Hombre,172.8607166,79.94550067
Hombre,161.976722,73.02933102
Hombre,169.9037453,86.68285781
Hombre,174.711037,85.11001472
Hombre,172.2211535,71.82510246
Hombre,160.7138048,64.97650452
Hombre,171.1409314,84.67530295
Hombre,162.7198986,75.60709521
Hombre,188.0478783,98.79958403
Hombre,181.1468336,90.15260435
Hombre,178.8399695,93.59739695
Hombre,176.6824836,85.04471414
Hombre,158.3606588,63.13852525
Hombre,181.2371503,94.94136459
Hombre,180.0067711,90.49560337
Hombre,161.9355381,70.96934929
Hombre,169.3819959,81.32806155
Hombre,170.3192006,77.02657302
Hombre,184.756025,86.31080746
Hombre,161.219932,64.0004432
Hombre,180.7732922,83.93805225
Hombre,163.7399578,71.35483376
Hombre,168.678146,80.35226389
Hombre,170.6984364,76.64898742
Hombre,180.9839792,93.14697458
Hombre,168.8801961,77.55968342
Hombre,182.1776662,91.74734732
Hombre,172.6691048,83.631038
Hombre,171.6560615,82.03396525
Hombre,172.809142,73.53840513
Hombre,165.0079819,74.87475688
Hombre,174.0959905,84.96766482
Hombre,172.5951273,81.05789139
Hombre,195.0881128,103.0654138
Hombre,167.0392735,74.04026369
Hombre,178.7280973,84.0493576
Hombre,173.5138,84.42261299
Hombre,176.5026866,85.20426646
Hombre,181.6001962,87.49220264
Hombre,155.5161448,69.63594454
Hombre,177.8610906,89.47353376
Hombre,193.0231352,104.9374159
Hombre,166.9795015,66.22071326
Hombre,171.096493,90.21674785
Hombre,178.8156807,92.32291856
Hombre,168.6159491,73.4896887
Hombre,172.3556093,86.95834398
Hombre,192.2635576,106.6562013
Hombre,156.1109732,61.46680811
Hombre,150.8268499,61.86591944
Hombre,168.6378515,84.39842549
Hombre,180.5719837,89.82533153
Hombre,176.7244925,87.30127034
Hombre,170.9054191,82.7888628
Hombre,186.99906,102.1912511
Hombre,178.9589983,85.05679789
Hombre,165.4407809,62.89277201
Hombre,173.6345834,80.0198179
Hombre,164.7096055,71.53988028
Hombre,180.7448772,87.24899889
Hombre,159.5454148,69.62456792
Hombre,166.6462719,69.36019895
Hombre,185.3333352,91.90910537
Hombre,167.7524409,77.47300703
Hombre,178.6662876,93.54683567
Hombre,164.9475736,60.56001701
Hombre,167.3180146,79.15121343
Hombre,164.1194981,69.52718832
Hombre,170.1381805,78.7724717
Hombre,177.8495419,89.01765304
Hombre,165.3678245,67.63376067
Hombre,170.8383628,82.40564732
Hombre,182.829224,86.64347373
Hombre,173.9829757,87.24383884
Hombre,180.2056694,91.64702852
Hombre,164.2945875,72.93305556
Hombre,175.4648929,79.10246712
Hombre,170.3010811,78.84178101
Hombre,170.5233443,80.73234819
Hombre,177.146311,90.66915558
Hombre,174.9921045,81.96042885
Hombre,178.4436385,85.85227544
Hombre,158.2608939,67.78443408
Hombre,178.9735128,83.92421526
Hombre,161.8359764,63.23583181
Hombre,186.5874093,90.6586946
Hombre,181.9867031,90.2827028
Hombre,178.1642007,82.93128951
